network,station,location,channel,date,ok,n_traces,coverage_fraction,sample_rates,error,distance_km,lat,lon,metadata_start_date,metadata_end_date
IV,MALI,01,EHZ,2008-04-23,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-04-24,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-04-25,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-04-26,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-04-27,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-04-28,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-04-29,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-04-30,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-01,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-02,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-03,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-04,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-05,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-06,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-07,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-08,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-09,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-10,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-11,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-12,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,MALI,01,EHZ,2008-05-13,True,1,1.0,125.0,,48.86838726074389,38.053,15.4,2007-10-20,2009-04-23
IV,HCRL,,HHZ,2008-04-12,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-13,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-14,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-15,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-16,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-17,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-18,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-19,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-20,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-21,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-22,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-23,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-24,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-25,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-26,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-27,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-28,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-29,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-04-30,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-01,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-02,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-03,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-04,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-05,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-06,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-07,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-08,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-09,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-10,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-11,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-12,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HCRL,,HHZ,2008-05-13,False,0,0.0,,No data available for request.,51.77788560591118,37.2831,15.0323,2008-03-31,2018-08-25
IV,HAGA,,HHZ,2008-04-12,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-13,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-14,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-15,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-16,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-17,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-18,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-19,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-20,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-21,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-22,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-23,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-24,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-25,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-26,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-27,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-28,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-29,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-04-30,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-01,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-02,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-03,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-04,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-05,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-06,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-07,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-08,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-09,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-10,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-11,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-12,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,HAGA,,HHZ,2008-05-13,True,1,1.0,100.0,,53.208633119412184,37.2858,15.1552,2005-02-17,2022-05-16
IV,AGST,,EHZ,2008-04-12,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-13,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-14,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-15,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-16,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-17,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-18,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-19,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-20,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-21,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-22,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-23,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-24,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-25,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-26,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-27,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-28,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-29,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-04-30,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-01,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-02,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-03,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-04,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-05,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-06,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-07,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-08,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-09,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-10,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-11,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-12,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,AGST,,EHZ,2008-05-13,True,1,1.0,50.0,,58.23754879809733,37.25652,15.22713,2004-05-24,2012-08-13
IV,ME01,,EHZ,2008-04-12,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-13,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-14,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-15,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-16,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-17,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-18,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-19,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-20,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-21,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-22,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-23,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-24,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-25,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-26,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-27,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-28,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-29,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-04-30,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-01,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-02,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-03,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-04,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-05,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-06,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-07,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-08,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-09,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-10,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-11,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-12,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ME01,,EHZ,2008-05-13,True,1,1.0,125.0,,59.671471883021134,37.932919,14.361088,2007-10-18,2009-02-03
IV,ATN,01,EHZ,2008-04-12,True,1,1.0,125.0,,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-13,True,1,1.0,125.0,,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-14,True,1,1.0,125.0,,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-15,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-16,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-17,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-18,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-19,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-20,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-21,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-22,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-23,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-24,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-25,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-26,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-27,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-28,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-29,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-04-30,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-01,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-02,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-03,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-04,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-05,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-06,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-07,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-08,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-09,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-10,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-11,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-12,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,01,EHZ,2008-05-13,False,0,0.0,,No data available for request.,61.32550442997968,38.15948,15.46472,2007-11-15,2008-04-14
IV,ATN,,SHZ,2008-04-12,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-13,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-14,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-15,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-16,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-17,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-18,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-19,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-20,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-21,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-22,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-23,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-24,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-25,True,3,0.9999333333333333,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-26,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-27,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-28,True,2,0.9599666666666667,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-29,True,2,0.9583,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-04-30,True,1,0.9816333333333334,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-05-01,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-05-02,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-05-03,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-05-04,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-05-05,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-05-06,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-05-07,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-05-08,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-05-09,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
IV,ATN,,SHZ,2008-05-10,True,1,1.0,50.0,,61.32550442997968,38.15948,15.46472,2003-03-01,2009-04-12
