time,teleseismic,local_event_rate_state,local_event_rate_response,CO2_3,pressure_drop,rainfall_mm
2008-04-13 14:00:00+00:00,2.0186676444451766e-07,1.791759469228055,0.0,0.103204,0.7295440000000326,0.0
2008-04-13 15:00:00+00:00,1.967794535939232e-07,1.791759469228055,0.0,0.1022,0.5149719999999434,0.0
2008-04-13 16:00:00+00:00,1.9582184331352144e-07,1.791759469228055,0.0,0.098186,0.0429149999999936,0.0
2008-04-13 17:00:00+00:00,1.856400216183801e-07,1.791759469228055,0.0,0.101698,0.5006670000000213,0.0
2008-04-13 18:00:00+00:00,1.613947213156454e-07,1.791759469228055,0.0,0.101698,0.3290100000000393,0.0
2008-04-13 19:00:00+00:00,1.67271257949265e-07,1.791759469228055,0.0,0.108723,-0.20026700000005349,0.0
2008-04-13 20:00:00+00:00,1.6331002544126706e-07,1.791759469228055,0.0,0.120765,-0.1430480000000216,0.0
2008-04-13 21:00:00+00:00,1.3927071094443187e-07,1.791759469228055,0.0,0.112235,-0.07152299999995648,0.0
2008-04-13 22:00:00+00:00,1.6571809715548257e-07,1.9459101490553132,0.0,0.125281,0.05721900000003188,0.0
2008-04-13 23:00:00+00:00,1.358133259188284e-07,1.9459101490553132,0.0,0.115748,-0.07152400000006764,0.0
2008-04-14 00:00:00+00:00,1.2782278199746988e-07,1.9459101490553132,0.0,0.128292,0.6008010000000468,0.0
2008-04-14 01:00:00+00:00,1.3278195607170645e-07,1.9459101490553132,0.0,0.132306,0.5149719999999434,0.0
2008-04-14 02:00:00+00:00,1.368321749010538e-07,1.9459101490553132,0.0,0.131302,0.4291440000000648,0.0
2008-04-14 03:00:00+00:00,1.1839228784125964e-07,1.9459101490553132,0.0,0.132807,0.5292769999999791,0.0
2008-04-14 04:00:00+00:00,1.2204790448424125e-07,1.9459101490553132,0.0,0.132306,-0.6294110000000046,0.0
2008-04-14 05:00:00+00:00,1.2277626297612303e-07,1.9459101490553132,0.0,0.127288,0.24318200000004708,0.0
2008-04-14 06:00:00+00:00,1.2881530801922205e-07,1.9459101490553132,0.0,0.135316,-0.5292780000000903,0.0
2008-04-14 07:00:00+00:00,1.1916275485052853e-07,1.9459101490553132,0.0,0.132306,-0.6294100000000071,0.0
2008-04-14 08:00:00+00:00,1.1638670070526012e-07,1.9459101490553132,0.0,0.131804,-0.2574859999999717,0.1
2008-04-14 09:00:00+00:00,1.1183617556027477e-07,1.9459101490553132,0.0,0.126786,0.04291399999999612,0.3
2008-04-14 10:00:00+00:00,2.4410778322657786e-07,1.9459101490553132,0.0,0.12779,-0.0,0.2
2008-04-14 11:00:00+00:00,1.1568300571054241e-07,1.9459101490553132,0.0,0.131804,0.18596200000001772,0.4
2008-04-14 12:00:00+00:00,1.1401797459706276e-07,1.9459101490553132,0.0,0.135818,-0.11443799999995008,0.6
2008-04-14 13:00:00+00:00,1.0771999149442999e-07,1.9459101490553132,0.0,0.12779,0.7581539999999904,0.6
2008-04-14 14:00:00+00:00,9.941137572680852e-08,1.9459101490553132,0.0,0.119762,0.14304799999990792,0.2
2008-04-14 15:00:00+00:00,1.0526291375268073e-07,1.9459101490553132,0.0,0.12779,0.05721900000003188,0.3
2008-04-14 16:00:00+00:00,9.509013154485647e-08,1.9459101490553132,0.0,0.11926,-0.3719250000000329,0.0
2008-04-14 17:00:00+00:00,1.267970451297437e-07,1.9459101490553132,0.0,0.12779,0.5864970000000085,0.0
2008-04-14 18:00:00+00:00,1.0417952056381814e-07,1.9459101490553132,0.0,0.123274,-0.0,0.0
2008-04-14 19:00:00+00:00,1.1711360425030829e-07,1.9459101490553132,0.0,0.12779,-0.5292779999999766,0.0
2008-04-14 20:00:00+00:00,1.2044789942846616e-07,1.9459101490553132,0.0,0.126786,-0.08582799999999224,0.0
2008-04-14 21:00:00+00:00,1.1371065949188676e-07,1.9459101490553132,0.0,0.130299,0.21457099999997808,0.0
2008-04-14 22:00:00+00:00,1.0906661106629758e-07,1.9459101490553132,0.0,0.135316,-0.0,0.0
2008-04-14 23:00:00+00:00,1.242538975022886e-07,1.791759469228055,0.0,0.135316,0.20026800000005096,0.0
2008-04-15 00:00:00+00:00,1.367170654462758e-07,1.6094379124341003,0.0,0.135316,0.48636199999998553,0.0
2008-04-15 01:00:00+00:00,1.1997389014412272e-07,1.6094379124341003,0.0,0.126786,0.6866300000000365,0.0
2008-04-15 02:00:00+00:00,1.1114060794679275e-07,1.6094379124341003,0.0,0.134814,0.31470500000000357,0.0
2008-04-15 03:00:00+00:00,3.81585272018811e-07,1.6094379124341003,0.0,0.134814,0.5149729999999408,0.0
2008-04-15 04:00:00+00:00,1.464364800473859e-07,1.6094379124341003,0.0,0.125783,0.1573520000000599,0.0
2008-04-15 05:00:00+00:00,1.4170175750991383e-07,1.3862943611198906,0.0,0.138828,-0.0,0.0
2008-04-15 06:00:00+00:00,1.228636198927746e-07,1.3862943611198906,0.0,0.133811,-0.686629000000039,0.0
2008-04-15 07:00:00+00:00,1.3200060886084154e-07,1.3862943611198906,0.0,0.146857,-0.6294110000000046,0.0
2008-04-15 08:00:00+00:00,1.4799811122894968e-07,1.3862943611198906,0.0,0.126285,-0.5721919999999727,0.0
2008-04-15 09:00:00+00:00,1.4997427353041582e-07,1.3862943611198906,0.0,0.139832,-0.3862290000000712,0.0
2008-04-15 10:00:00+00:00,1.5971662819709337e-07,1.3862943611198906,0.0,0.115246,-1.0442489999999225,0.0
2008-04-15 11:00:00+00:00,1.8493514810489642e-07,1.0986122886681098,0.6931471805599453,0.131302,-0.08582899999998972,0.0
2008-04-15 12:00:00+00:00,1.970743329482228e-07,1.0986122886681098,0.6931471805599453,0.140835,0.7295439999999189,0.0
2008-04-15 13:00:00+00:00,2.3163449971442068e-07,1.0986122886681098,0.6931471805599453,0.140835,0.22887700000001132,0.0
2008-04-15 14:00:00+00:00,2.363042492682496e-07,0.6931471805599453,0.6931471805599453,0.135818,0.07152400000006764,0.0
2008-04-15 15:00:00+00:00,2.934435284769372e-07,0.6931471805599453,0.6931471805599453,0.132306,-0.08582899999998972,0.0
2008-04-15 16:00:00+00:00,3.9438751923417695e-07,0.6931471805599453,0.6931471805599453,0.126786,-0.12874300000009953,0.0
2008-04-15 17:00:00+00:00,4.4614224601887464e-07,1.0986122886681098,0.0,0.127288,0.2431810000000496,0.0
2008-04-15 18:00:00+00:00,4.818236940019892e-07,1.0986122886681098,0.0,0.1308,0.12874299999998584,0.0
2008-04-15 19:00:00+00:00,5.725630446968805e-07,1.0986122886681098,0.0,0.127288,-0.48636199999998553,0.0
2008-04-15 20:00:00+00:00,5.211563383582502e-07,1.0986122886681098,0.0,0.127288,-0.4434489999999869,0.0
2008-04-15 21:00:00+00:00,6.246731676941907e-07,1.0986122886681098,0.0,0.135316,-0.42914300000006733,0.0
2008-04-15 22:00:00+00:00,5.40035123354652e-07,0.6931471805599453,0.0,0.129797,-0.557886999999937,0.0
2008-04-15 23:00:00+00:00,3.4806648261815806e-06,0.6931471805599453,0.0,0.142843,0.12874299999998584,0.0
2008-04-16 00:00:00+00:00,2.1438389499476696e-06,0.6931471805599453,0.0,0.134313,-0.028609999999957836,0.0
2008-04-16 01:00:00+00:00,9.93070622101929e-07,0.6931471805599453,0.0,0.142843,0.2860959999999295,0.0
2008-04-16 02:00:00+00:00,1.607158392356489e-06,0.6931471805599453,0.0,0.142843,0.3290100000000393,0.0
2008-04-16 03:00:00+00:00,5.558654997047448e-07,0.6931471805599453,0.0,0.142341,0.08582899999998972,0.0
2008-04-16 04:00:00+00:00,4.85141487647319e-07,0.6931471805599453,0.0,0.146355,-0.18596200000001772,0.0
2008-04-16 05:00:00+00:00,5.225375183170935e-07,0.6931471805599453,0.0,0.146355,-0.6008009999999331,0.0
2008-04-16 06:00:00+00:00,4.022930068557952e-06,0.6931471805599453,0.0,0.150871,-0.7438490000000684,0.0
2008-04-16 07:00:00+00:00,1.9658191584564713e-06,0.6931471805599453,0.0,0.137323,-0.901202000000012,0.0
2008-04-16 08:00:00+00:00,4.7652280529167785e-07,0.6931471805599453,0.0,0.150369,-0.6008009999999331,0.0
2008-04-16 09:00:00+00:00,3.9892852307404744e-07,0.6931471805599453,0.0,0.13933,-0.15735300000005736,0.0
2008-04-16 10:00:00+00:00,3.4355227126782034e-07,0.6931471805599453,0.0,0.146857,-0.24318099999993592,0.0
2008-04-16 11:00:00+00:00,3.9049168861589384e-07,0.6931471805599453,0.0,0.142843,0.3004009999999653,0.0
2008-04-16 12:00:00+00:00,3.1957979385912783e-07,0.6931471805599453,0.0,0.131302,0.05721900000003188,0.0
2008-04-16 13:00:00+00:00,3.0274580594713404e-07,0.6931471805599453,0.0,0.142341,0.08582799999999224,0.0
2008-04-16 14:00:00+00:00,2.544544842451953e-07,0.6931471805599453,0.0,0.126285,0.8153730000000223,0.0
