time,teleseismic_scaled,local_event_rate_state_scaled,local_event_rate_anomaly_scaled,CO2_3_scaled,pressure_drop_scaled,WindSpeed_scaled,rain_6h_sum_scaled
2008-04-17 03:00:00+00:00,-0.7088637043424012,-0.5134405742659488,-0.2862074265770891,-0.3902341701100157,1.3643356334160934,1.4040534392069839,-0.4637239809227854
2008-04-17 04:00:00+00:00,-0.7054043553544639,-0.5134405742659488,-0.2862074265770891,-0.004475457690520396,0.8524375101651936,0.45820657198842074,-0.4637239809227854
2008-04-17 05:00:00+00:00,-0.6930833293638202,-0.5134405742659488,-0.2862074265770891,-0.7329972463051408,-0.39812534014289225,0.7549428467188886,-0.4637239809227854
2008-04-17 06:00:00+00:00,-0.6946223373317775,-0.5134405742659488,-0.2862074265770891,-0.36745187455813494,-1.3767589092790093,1.4596915274864262,-0.4637239809227854
2008-04-17 07:00:00+00:00,-0.6906674714979332,-0.5134405742659488,-0.2862074265770891,-0.20834703016716166,-0.32435117992335255,0.9033110067102635,-0.4637239809227854
2008-04-17 08:00:00+00:00,-0.677183212734796,-0.5134405742659488,-0.2862074265770891,-0.36745187455813494,-0.761127659702527,0.16147029725795298,-0.4637239809227854
2008-04-17 09:00:00+00:00,-0.6647578345592156,-0.5134405742659488,-0.2862074265770891,-0.939770637643129,1.8623340322898456,-0.5247323239149158,0.10635768089938473
2008-04-17 10:00:00+00:00,-0.6474915145812647,-0.5134405742659488,-0.2862074265770891,-0.36745187455813494,1.1982173558373688,-0.3949102235182095,0.10635768089938473
2008-04-17 11:00:00+00:00,1.7064165546788899,-0.5134405742659488,-0.2862074265770891,-0.34472497681041064,1.6817065734796481,-0.6916464982486774,0.4172962415162706
2008-04-17 12:00:00+00:00,0.4279803681023025,-1.1835344199858853,-0.2862074265770891,-0.939770637643129,1.802945157278272,-0.35781819483343635,0.5575296206936038
2008-04-17 13:00:00+00:00,-0.6337998255104506,-1.1835344199858853,-0.2862074265770891,0.018137352451993823,1.2652375651003942,0.495298600673194,0.5575296206936038
2008-04-17 14:00:00+00:00,-0.624476182663819,-1.1835344199858853,-0.2862074265770891,0.06328829757856246,1.7427371643943836,0.1800163116003395,1.148404390712447
2008-04-17 15:00:00+00:00,0.24903658087261601,-1.1835344199858853,-0.2862074265770891,-0.18564480548298526,0.5283863486378724,-0.1538119918149015,1.5272504537978984
2008-04-17 16:00:00+00:00,1.895042917809844,-1.1835344199858853,-0.2862074265770891,-0.16295255506535095,1.3643356334160934,-0.4876402952301425,2.195372650138126
2008-04-17 17:00:00+00:00,-0.4943874563380025,-1.1835344199858853,-0.2862074265770891,-0.18564480548298526,1.9786695043880795,-0.06108192010296851,2.3195700655717157
2008-04-17 18:00:00+00:00,-0.5825284935626365,-1.1835344199858853,-0.2862074265770891,-0.36745187455813494,0.4183466686350603,-0.710192512591064,2.4934919215069775
2008-04-17 19:00:00+00:00,-0.5941972962458805,-1.1835344199858853,-0.2862074265770891,-0.36745187455813494,-1.2116041384909495,0.23565435462749926,2.4934919215069775
2008-04-17 20:00:00+00:00,-0.3346901074071371,-1.1835344199858853,-0.2862074265770891,-0.5499011703742708,-2.043585162669424,-0.3207261661486631,2.195372650138126
2008-04-17 21:00:00+00:00,1.8358158926261676,-1.1835344199858853,2.3575952251281502,-0.18564480548298526,1.6198558863697117,-0.2650880778692211,1.6944762698422353
2008-04-17 22:00:00+00:00,-0.4259610045088508,-0.5134405742659488,-0.2862074265770891,-0.5499011703742708,-0.1016488657737604,-0.710192512591064,0.8134560474031796
2008-04-17 23:00:00+00:00,0.028116772293850314,-0.5134405742659488,-0.2862074265770891,-0.18564480548298526,0.8877599526715236,-0.5432783382573023,0.2673841682733912
2008-04-18 00:00:00+00:00,1.706257911224477,-0.5134405742659488,-0.2862074265770891,-0.20834703016716166,1.0619643832606755,-0.710192512591064,-0.4637239809227854
2008-04-18 01:00:00+00:00,-0.22369297151835013,-0.5134405742659488,-0.2862074265770891,-0.02709817237141578,1.4937078477456287,-0.710192512591064,-0.4637239809227854
2008-04-18 02:00:00+00:00,1.919616554544682,-0.5134405742659488,-0.2862074265770891,0.19859455116284366,1.429419380701242,-0.710192512591064,-0.4637239809227854
2008-04-18 03:00:00+00:00,-0.21446576535222917,-0.5134405742659488,-0.2862074265770891,-0.20834703016716166,-0.1016488657737604,-0.6916464982486774,-0.4637239809227854
2008-04-18 04:00:00+00:00,1.710037871772508,-0.5134405742659488,-0.2862074265770891,-0.004475457690520396,0.15908573340158866,-0.710192512591064,-0.4637239809227854
2008-04-18 05:00:00+00:00,-0.22983856473753964,-0.5134405742659488,-0.2862074265770891,-0.3902341701100157,-0.9725601153506399,0.12437826857317975,-0.4637239809227854
